item,itemLabel,image,article,opphavsland,opphavslandLabel
"http://www.wikidata.org/entity/Q390823","burrito","http://commons.wikimedia.org/wiki/Special:FilePath/Breakfast%20burritos.jpg","https://nn.wikipedia.org/wiki/Burrito","http://www.wikidata.org/entity/Q96","Mexico"
"http://www.wikidata.org/entity/Q1195276","bursdagskake","http://commons.wikimedia.org/wiki/Special:FilePath/Wikidata%27s%2010th%20birthday%20cake%2C%20Kerala.jpg","https://en.wikipedia.org/wiki/Birthday_cake","",""
"http://www.wikidata.org/entity/Q4818958","bülbülyuvası","http://commons.wikimedia.org/wiki/Special:FilePath/Bulbulyuvasi%2C%20Turkish%20dessert.jpg","https://en.wikipedia.org/wiki/B%C3%BClb%C3%BCl_yuvas%C4%B1","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q5015278","cabbage casserole","http://commons.wikimedia.org/wiki/Special:FilePath/Cabbage%20casserole%20or%20kaalilaatikko.jpg","https://en.wikipedia.org/wiki/Kaalilaatikko","http://www.wikidata.org/entity/Q33","Finland"
"http://www.wikidata.org/entity/Q627744","cacciatore","http://commons.wikimedia.org/wiki/Special:FilePath/Flickr%20preppybyday%204618397089--Chicken%20cacciatore.jpg","https://en.wikipedia.org/wiki/Cacciatore","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q2060858","Cachupa","http://commons.wikimedia.org/wiki/Special:FilePath/Cachupa%202.jpg","https://en.wikipedia.org/wiki/Cachupa","http://www.wikidata.org/entity/Q1011","Kapp Verde"
"http://www.wikidata.org/entity/Q5016033","Cacio e pepe","http://commons.wikimedia.org/wiki/Special:FilePath/Cacio%20e%20pepe.jpg","https://no.wikipedia.org/wiki/Cacio_e_pepe","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q16850213","Cactus fries","http://commons.wikimedia.org/wiki/Special:FilePath/Cactus%20fries.jpg","https://en.wikipedia.org/wiki/Cactus_fries","",""
"http://www.wikidata.org/entity/Q5055611","Cağ kebabı","http://commons.wikimedia.org/wiki/Special:FilePath/Ca%C4%9Fkebab%C4%B15.jpg","https://en.wikipedia.org/wiki/Ca%C4%9F_kebab%C4%B1","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q1026488","Caldo galego","http://commons.wikimedia.org/wiki/Special:FilePath/Caldo%20galego%2C%20Galiza.jpg","https://en.wikipedia.org/wiki/Caldo_galego","http://www.wikidata.org/entity/Q29","Spania"
"http://www.wikidata.org/entity/Q3823969","Caldoso","http://commons.wikimedia.org/wiki/Special:FilePath/Arroz%20con%20Bogavante%20%28Caldoso%29.JPG","https://en.wikipedia.org/wiki/Arroz_caldoso","",""
"http://www.wikidata.org/entity/Q1139527","California roll","http://commons.wikimedia.org/wiki/Special:FilePath/California%20Sushi%20mit%20Kaviar%20%2826545022496%29.jpg","https://en.wikipedia.org/wiki/California_roll","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q21087825","Caluk noodles","http://commons.wikimedia.org/wiki/Special:FilePath/Mie%20Caluek%20Grong%20Grong%20-%20%D9%85%D9%8A%20%DA%86%D8%A7%D9%84%D9%88%D9%82%20%DD%A2%D8%B1%D9%88%DA%A0%D9%A2.jpg","https://en.wikipedia.org/wiki/Mie_caluk","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q69214","Caragols a la llauna","http://commons.wikimedia.org/wiki/Special:FilePath/Caracoles%20llauna.jpg","https://en.wikipedia.org/wiki/Caragols_a_la_llauna","",""
"http://www.wikidata.org/entity/Q5047987","Casado","http://commons.wikimedia.org/wiki/Special:FilePath/Casado%20Tico.jpg","https://en.wikipedia.org/wiki/Casado","http://www.wikidata.org/entity/Q800","Costa Rica"
"http://www.wikidata.org/entity/Q19727660","cassava chips","http://commons.wikimedia.org/wiki/Special:FilePath/Tapioca%20Chips.jpg","https://en.wikipedia.org/wiki/Tapioca_chips","http://www.wikidata.org/entity/Q155","Brasil"
"http://www.wikidata.org/entity/Q5057827","celery Victor","http://commons.wikimedia.org/wiki/Special:FilePath/Celery%20Victor%20%287033758499%29.jpg","https://en.wikipedia.org/wiki/Celery_Victor","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q867426","Cendol","http://commons.wikimedia.org/wiki/Special:FilePath/Jakarta%20street-side%20Es%20Cendol%204.jpg","https://en.wikipedia.org/wiki/Cendol","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q11114189","Cenil","http://commons.wikimedia.org/wiki/Special:FilePath/Cenil%20Khas%20Tulungagung.jpg","https://en.wikipedia.org/wiki/Cenil","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q3274058","chả cá Lã Vọng","http://commons.wikimedia.org/wiki/Special:FilePath/Cha%20ca%20La%20Vong.jpg","https://en.wikipedia.org/wiki/Ch%E1%BA%A3_c%C3%A1_L%C3%A3_V%E1%BB%8Dng","http://www.wikidata.org/entity/Q881","Vietnam"
"http://www.wikidata.org/entity/Q124613458","Cha kroeung","http://commons.wikimedia.org/wiki/Special:FilePath/Cha%20kroeung.jpg","https://en.wikipedia.org/wiki/Cha_kroeung","",""
"http://www.wikidata.org/entity/Q1059273","chakalaka","http://commons.wikimedia.org/wiki/Special:FilePath/Chakalaka.jpg","https://en.wikipedia.org/wiki/Chakalaka","http://www.wikidata.org/entity/Q258","Sør-Afrika"
"http://www.wikidata.org/entity/Q15656515","chaku","http://commons.wikimedia.org/wiki/Special:FilePath/Chaku%20NP.jpg","https://en.wikipedia.org/wiki/Chaku_(Newari_cuisine)","",""
"http://www.wikidata.org/entity/Q703286","champon","http://commons.wikimedia.org/wiki/Special:FilePath/Shikairo%20Nagasaki%20Japan05s.jpg","https://en.wikipedia.org/wiki/Champon","http://www.wikidata.org/entity/Q17","Japan"
"http://www.wikidata.org/entity/Q2955932","Champurrado","http://commons.wikimedia.org/wiki/Special:FilePath/Champurrado%20thenewplace%20sf.jpg","https://en.wikipedia.org/wiki/Champurrado","http://www.wikidata.org/entity/Q96","Mexico"
"http://www.wikidata.org/entity/Q1061604","chana masala","http://commons.wikimedia.org/wiki/Special:FilePath/Choleindia.jpg","https://en.wikipedia.org/wiki/Chana_masala","http://www.wikidata.org/entity/Q668","India"
"http://www.wikidata.org/entity/Q5084201","Charleston red rice","http://commons.wikimedia.org/wiki/Special:FilePath/South%20Carolina%20red%20rice%20%285633428832%29.jpg","https://en.wikipedia.org/wiki/Charleston_red_rice","",""
"http://www.wikidata.org/entity/Q1067884","Chartreuse","http://commons.wikimedia.org/wiki/Special:FilePath/Chartreuse%20de%20pintadeau%20de%20la%20Dr%C3%B4me.jpg","https://en.wikipedia.org/wiki/Chartreuse_(dish)","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q106194785","chashushuli","http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A7%D0%B0%D1%88%D1%83%D1%88%D1%83%D0%BB%D0%B8%20%28%E1%83%A9%E1%83%90%E1%83%A8%E1%83%A3%E1%83%A8%E1%83%A3%E1%83%9A%E1%83%98%29.Georgian%20ethnic%20cuisine%20%2848802119132%29.jpg","https://en.wikipedia.org/wiki/Chashushuli","http://www.wikidata.org/entity/Q230","Georgia"
"http://www.wikidata.org/entity/Q1068574","Chawanmushi","http://commons.wikimedia.org/wiki/Special:FilePath/Chawan-mushi.JPG","https://no.wikipedia.org/wiki/Chawanmushi","http://www.wikidata.org/entity/Q17","Japan"
"http://www.wikidata.org/entity/Q2468860","chè trôi nước","http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%B3n%20ch%C3%A8%20%E1%BB%9F%20B%C3%ACnh%20Long%20n%C4%83m%202020.jpg","https://en.wikipedia.org/wiki/Ch%C3%A8_tr%C3%B4i_n%C6%B0%E1%BB%9Bc","http://www.wikidata.org/entity/Q881","Vietnam"
"http://www.wikidata.org/entity/Q2961907","Chebakia","http://commons.wikimedia.org/wiki/Special:FilePath/Mkharqa.jpg","https://en.wikipedia.org/wiki/Shebakia","http://www.wikidata.org/entity/Q12560","Det osmanske rike"
"http://www.wikidata.org/entity/Q125372014","Cheese ball","http://commons.wikimedia.org/wiki/Special:FilePath/Cheese%20ball%20hedgehog.jpg","https://en.wikipedia.org/wiki/Cheese_ball_(hors_d%27oeuvre)","",""
"http://www.wikidata.org/entity/Q861293","cheese on toast","http://commons.wikimedia.org/wiki/Special:FilePath/Cheese%20on%20toast-11.jpg","https://en.wikipedia.org/wiki/Cheese_on_toast","http://www.wikidata.org/entity/Q145","Storbritannia"
"http://www.wikidata.org/entity/Q1069097","chelow kabab","http://commons.wikimedia.org/wiki/Special:FilePath/Kababi%20alborz2.jpg","https://en.wikipedia.org/wiki/Chelow_kabab","http://www.wikidata.org/entity/Q63158027","Qajar Iran"
"http://www.wikidata.org/entity/Q17006531","Cherry kebab","http://commons.wikimedia.org/wiki/Special:FilePath/Kebabconcereza.jpg","https://en.wikipedia.org/wiki/Cherry_kebab","",""
"http://www.wikidata.org/entity/Q5092519","cherry pie","http://commons.wikimedia.org/wiki/Special:FilePath/Cherry%20pie%20with%20lattice%2C%20February%202008.jpg","https://en.wikipedia.org/wiki/Cherry_pie","",""
"http://www.wikidata.org/entity/Q96374874","Chha kh'nhei","http://commons.wikimedia.org/wiki/Special:FilePath/Char%20Kh%E2%80%99nhei%20at%20Khmer%20Cuisine%20%282%29.jpg","https://en.wikipedia.org/wiki/Chha_kh%27nhei","",""
"http://www.wikidata.org/entity/Q863794","chili con carne","http://commons.wikimedia.org/wiki/Special:FilePath/Bowl%20of%20chili.jpg","https://no.wikipedia.org/wiki/Chili_con_carne","http://www.wikidata.org/entity/Q96","Mexico"
"http://www.wikidata.org/entity/Q5331853","chili shrimp","http://commons.wikimedia.org/wiki/Special:FilePath/Ebi%20chili.jpg","https://en.wikipedia.org/wiki/Chili_shrimp","http://www.wikidata.org/entity/Q29520","Kina"
"http://www.wikidata.org/entity/Q464545","Chinmi","http://commons.wikimedia.org/wiki/Special:FilePath/Fish%20liver%20or%20something%2C%20drying%20in%20the%20street%20outside%20restaurant%20in%20Azabujuban%2C%20close-up.jpg","https://en.wikipedia.org/wiki/Chinmi","http://www.wikidata.org/entity/Q17","Japan"
"http://www.wikidata.org/entity/Q5103662","Chocolate marquise","http://commons.wikimedia.org/wiki/Special:FilePath/Chocolate%20marquise.jpg","https://en.wikipedia.org/wiki/Chocolate_marquise","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q15794115","Cholera","http://commons.wikimedia.org/wiki/Special:FilePath/Cholera%20valaisan.jpg","https://en.wikipedia.org/wiki/Cholera_(food)","",""
"http://www.wikidata.org/entity/Q6570706","chraime","http://commons.wikimedia.org/wiki/Special:FilePath/%D7%A6%D7%9C%D7%97%D7%AA%20%D7%97%D7%A8%D7%99%D7%99%D7%9E%D7%94.png","https://en.wikipedia.org/wiki/Chraime","http://www.wikidata.org/entity/Q27381","Nord-Afrika"
"http://www.wikidata.org/entity/Q2967557","Chtitha","http://commons.wikimedia.org/wiki/Special:FilePath/Chtitha2.jpg","https://en.wikipedia.org/wiki/Chtitha","",""
"http://www.wikidata.org/entity/Q997361","Chwee kueh","http://commons.wikimedia.org/wiki/Special:FilePath/Chwee%20kueh.jpg","https://en.wikipedia.org/wiki/Chwee_kueh","",""
"http://www.wikidata.org/entity/Q11162","ciccioli","http://commons.wikimedia.org/wiki/Special:FilePath/Grattons%20lyonnais.jpg","https://en.wikipedia.org/wiki/Ciccioli","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q11142810","Cilok","http://commons.wikimedia.org/wiki/Special:FilePath/Cilok.jpg","https://en.wikipedia.org/wiki/Cilok","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q5120165","Cimpa","http://commons.wikimedia.org/wiki/Special:FilePath/Cimpa%20Unung-unung%20Khas%20Tanah%20Karo.jpg","https://en.wikipedia.org/wiki/Cimpa","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q137270645","cinavu","http://commons.wikimedia.org/wiki/Special:FilePath/%E6%8E%92%E7%81%A3%E6%97%8F%E9%A3%B2%E9%A3%9F%20%E5%8C%97%E8%91%89%E9%83%A8%E8%90%BD%E5%90%89%E6%8B%BF%E5%AF%8C-01.jpg","https://en.wikipedia.org/wiki/Cinavu","http://www.wikidata.org/entity/Q865","Taiwan"
"http://www.wikidata.org/entity/Q32360952","cirdingis","http://commons.wikimedia.org/wiki/Special:FilePath/%D0%96%D0%B8%D0%B6%D0%B8%D0%B3-%D0%B3%D0%B0%D0%BB%D0%BD%D0%B0%D1%88%20%28%D1%84%D0%B0%D0%B9%D0%BB%201%29.jpg","https://en.wikipedia.org/wiki/Zhizhig-galnash","",""
"http://www.wikidata.org/entity/Q5123542","City chicken","http://commons.wikimedia.org/wiki/Special:FilePath/City-chicken.JPG","https://en.wikipedia.org/wiki/City_chicken","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q3678059","çılbır","http://commons.wikimedia.org/wiki/Special:FilePath/%C3%87%C4%B1lb%C4%B1r%20with%20duck-fat%20saut%C3%A9ed%20Ramps%20%2814826584557%29.jpg","https://en.wikipedia.org/wiki/%C3%87%C4%B1lb%C4%B1r","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q29019793","Clam pie","http://commons.wikimedia.org/wiki/Special:FilePath/Curry%20clam%20pie.jpg","https://en.wikipedia.org/wiki/Clam_pie","http://www.wikidata.org/entity/Q18389","New England"
"http://www.wikidata.org/entity/Q1093380","Club sandwich","http://commons.wikimedia.org/wiki/Special:FilePath/Club-sandwich.jpg","https://no.wikipedia.org/wiki/Club_sandwich","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q8077757","çoban salad","http://commons.wikimedia.org/wiki/Special:FilePath/Bira%20ve%20%C3%A7oban%20salata.jpg","https://en.wikipedia.org/wiki/%C3%87oban_salatas%C4%B1","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q17122679","Coburger Bratwurst","http://commons.wikimedia.org/wiki/Special:FilePath/Coburger%20Bratwurst%20im%20Br%C3%B6tchen.jpg","https://en.wikipedia.org/wiki/Coburger_Bratwurst","",""
"http://www.wikidata.org/entity/Q868158","cocido","http://commons.wikimedia.org/wiki/Special:FilePath/Cozido%20de%20gr%C3%A3o.jpg","https://en.wikipedia.org/wiki/Cocido","http://www.wikidata.org/entity/Q29","Spania"
"http://www.wikidata.org/entity/Q70241","cold borscht","http://commons.wikimedia.org/wiki/Special:FilePath/Lurid%20borscht.jpg","https://en.wikipedia.org/wiki/Cold_beet_soup","http://www.wikidata.org/entity/Q172107","Polen-Litauen"
"http://www.wikidata.org/entity/Q5202996","cốm","http://commons.wikimedia.org/wiki/Special:FilePath/Com.JPG","https://en.wikipedia.org/wiki/C%E1%BB%91m","http://www.wikidata.org/entity/Q881","Vietnam"
"http://www.wikidata.org/entity/Q10752179","cơm bình dân","http://commons.wikimedia.org/wiki/Special:FilePath/Com-Tam-2008.jpg","https://en.wikipedia.org/wiki/C%C6%A1m_b%C3%ACnh_d%C3%A2n","",""
"http://www.wikidata.org/entity/Q5202956","cơm hến","http://commons.wikimedia.org/wiki/Special:FilePath/H%E1%BA%BFn%20tr%E1%BB%99n.jpg","https://en.wikipedia.org/wiki/C%C6%A1m_h%E1%BA%BFn","",""
"http://www.wikidata.org/entity/Q5202957","cơm nắm","http://commons.wikimedia.org/wiki/Special:FilePath/Rice%20balls%20to%20freeze.jpg","https://en.wikipedia.org/wiki/C%C6%A1m_n%E1%BA%AFm","",""
"http://www.wikidata.org/entity/Q120682642","Conch fritter","http://commons.wikimedia.org/wiki/Special:FilePath/Conch%20fritters%20Mango%20Festival%202011.jpg","https://en.wikipedia.org/wiki/Conch_fritter","",""
"http://www.wikidata.org/entity/Q2891036","Conejo en salmorejo","http://commons.wikimedia.org/wiki/Special:FilePath/Conejo%20en%20salmorejo%20y%20Lasa%C3%B1a%2C%20restaurace%20Estrellas%2C%20Gu%C3%ADa%20de%20Isora%2C%20provincie%20Santa%20Cruz%20de%20Tenerife%2002%20%28cropped%29.jpg","https://en.wikipedia.org/wiki/Conejo_en_salmorejo","http://www.wikidata.org/entity/Q29","Spania"
"http://www.wikidata.org/entity/Q3686985","coniglio alla sanremese","http://commons.wikimedia.org/wiki/Special:FilePath/Coniglio%20olive%20pinoli.jpg","https://en.wikipedia.org/wiki/Coniglio_alla_sanremese","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q2082064","consommé","http://commons.wikimedia.org/wiki/Special:FilePath/Bruehe-2.jpg","https://no.wikipedia.org/wiki/Consomm%C3%A9","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q523224","cooked rice","http://commons.wikimedia.org/wiki/Special:FilePath/Meshi%20001.jpg","https://en.wikipedia.org/wiki/Cooked_rice","",""
"http://www.wikidata.org/entity/Q1133127","corn dog","http://commons.wikimedia.org/wiki/Special:FilePath/Corn%20dog%20001.jpg","https://en.wikipedia.org/wiki/Corn_dog","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q5171054","corn fritter","http://commons.wikimedia.org/wiki/Special:FilePath/Barranquilla%20bu%C3%B1uelos%20de%20ma%C3%ADz.jpg","https://en.wikipedia.org/wiki/Corn_fritter","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q531184","coronation chicken","http://commons.wikimedia.org/wiki/Special:FilePath/Coronation%20Chicken.jpg","https://en.wikipedia.org/wiki/Coronation_chicken","http://www.wikidata.org/entity/Q145","Storbritannia"
"http://www.wikidata.org/entity/Q848957","coto makassar","http://commons.wikimedia.org/wiki/Special:FilePath/Kuliner%20Coto%20Makassar.jpg","https://en.wikipedia.org/wiki/Coto_makassar","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q2998597","Cotriade","http://commons.wikimedia.org/wiki/Special:FilePath/Cotriade%20bretonne.jpg","https://en.wikipedia.org/wiki/Cotriade","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q1138371","crab cake","http://commons.wikimedia.org/wiki/Special:FilePath/Garnished%20crabcake.jpg","https://en.wikipedia.org/wiki/Crab_cake","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q12421702","Crab Curry","http://commons.wikimedia.org/wiki/Special:FilePath/Caril%20de%20caranguejo.jpg","https://en.wikipedia.org/wiki/Crab_curry","",""
"http://www.wikidata.org/entity/Q18111413","Crab jujube","http://commons.wikimedia.org/wiki/Special:FilePath/Fried%20crab%20dumpling%20%28hoicho%29%20-%20Bangkok%20-%202017-10-01.jpg","https://en.wikipedia.org/wiki/Crab_jujube","http://www.wikidata.org/entity/Q148","Kina"
"http://www.wikidata.org/entity/Q5180222","Crab Louie","http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Seafood%20Restaurant%20-%20April%202024%20-%20Sarah%20Stierch%2004.jpg","https://en.wikipedia.org/wiki/Crab_Louie","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q5182787","Crawfish Monica","http://commons.wikimedia.org/wiki/Special:FilePath/Crawfish%20monica.jpg","https://en.wikipedia.org/wiki/Crawfish_Monica","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q12200","crêpe","http://commons.wikimedia.org/wiki/Special:FilePath/Crepes%20dsc07085.jpg","https://no.wikipedia.org/wiki/Cr%C3%AApe","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q1141574","crostini","http://commons.wikimedia.org/wiki/Special:FilePath/Crostini%20by%20Charles%20Haynes.jpg","https://en.wikipedia.org/wiki/Crostini","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q3847532","Cuchifritos","http://commons.wikimedia.org/wiki/Special:FilePath/Cochifrito-Madrid.jpg","https://en.wikipedia.org/wiki/Cuchifritos","",""
"http://www.wikidata.org/entity/Q85754826","Cup-bop","http://commons.wikimedia.org/wiki/Special:FilePath/Cup%20bap%2020191129%20131957065%2002.jpg","https://en.wikipedia.org/wiki/Cup-bap","",""
"http://www.wikidata.org/entity/Q2634430","Curd rice","http://commons.wikimedia.org/wiki/Special:FilePath/Curd%20Rice.jpg","https://en.wikipedia.org/wiki/Curd_rice","http://www.wikidata.org/entity/Q668","India"
